datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
9/13/2020 8:00:00 AM,9/13/2020 4:00:00 AM,SOUTH,-1.975
9/13/2020 8:00:00 AM,9/13/2020 4:00:00 AM,WEST,-0.205
9/13/2020 8:00:00 AM,9/13/2020 4:00:00 AM,RTO,-2.381
9/13/2020 8:00:00 AM,9/13/2020 4:00:00 AM,RFC,-0.406
9/13/2020 7:00:00 AM,9/13/2020 3:00:00 AM,MIDATL,-0.323
9/13/2020 7:00:00 AM,9/13/2020 3:00:00 AM,SOUTH,-2.005
9/13/2020 7:00:00 AM,9/13/2020 3:00:00 AM,WEST,-0.193
9/13/2020 7:00:00 AM,9/13/2020 3:00:00 AM,RTO,-2.521
9/13/2020 7:00:00 AM,9/13/2020 3:00:00 AM,RFC,-0.516
9/13/2020 6:00:00 AM,9/13/2020 2:00:00 AM,MIDATL,-0.184
9/13/2020 6:00:00 AM,9/13/2020 2:00:00 AM,SOUTH,-2.800
9/13/2020 6:00:00 AM,9/13/2020 2:00:00 AM,WEST,-0.205
9/13/2020 6:00:00 AM,9/13/2020 2:00:00 AM,RTO,-3.189
9/13/2020 6:00:00 AM,9/13/2020 2:00:00 AM,RFC,-0.389
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,MIDATL,-0.215
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,SOUTH,-2.018
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,WEST,-0.203
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RTO,-2.436
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,-0.418
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,MIDATL,-0.233
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,SOUTH,-1.925
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,WEST,-0.201
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RTO,-2.359
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,-0.434
9/13/2020 3:00:00 AM,9/12/2020 11:00:00 PM,MIDATL,-0.149
9/13/2020 3:00:00 AM,9/12/2020 11:00:00 PM,SOUTH,-2.006
9/13/2020 3:00:00 AM,9/12/2020 11:00:00 PM,WEST,-0.219
9/13/2020 3:00:00 AM,9/12/2020 11:00:00 PM,RTO,-2.374
9/13/2020 3:00:00 AM,9/12/2020 11:00:00 PM,RFC,-0.368
9/13/2020 2:00:00 AM,9/12/2020 10:00:00 PM,MIDATL,-0.289
9/13/2020 2:00:00 AM,9/12/2020 10:00:00 PM,SOUTH,-1.747
9/13/2020 2:00:00 AM,9/12/2020 10:00:00 PM,WEST,-0.214
9/13/2020 2:00:00 AM,9/12/2020 10:00:00 PM,RTO,-2.250
9/13/2020 2:00:00 AM,9/12/2020 10:00:00 PM,RFC,-0.503
9/13/2020 1:00:00 AM,9/12/2020 9:00:00 PM,MIDATL,-0.134
9/13/2020 1:00:00 AM,9/12/2020 9:00:00 PM,SOUTH,-1.897
9/13/2020 1:00:00 AM,9/12/2020 9:00:00 PM,WEST,-0.225
9/13/2020 1:00:00 AM,9/12/2020 9:00:00 PM,RTO,-2.256
9/13/2020 1:00:00 AM,9/12/2020 9:00:00 PM,RFC,-0.359
9/13/2020 12:00:00 AM,9/12/2020 8:00:00 PM,MIDATL,-0.177
9/13/2020 12:00:00 AM,9/12/2020 8:00:00 PM,SOUTH,-3.001
9/13/2020 12:00:00 AM,9/12/2020 8:00:00 PM,WEST,-0.210
9/13/2020 12:00:00 AM,9/12/2020 8:00:00 PM,RTO,-3.388
9/13/2020 12:00:00 AM,9/12/2020 8:00:00 PM,RFC,-0.387
9/12/2020 11:00:00 PM,9/12/2020 7:00:00 PM,MIDATL,0.562
9/12/2020 11:00:00 PM,9/12/2020 7:00:00 PM,SOUTH,0.208
9/12/2020 11:00:00 PM,9/12/2020 7:00:00 PM,WEST,0.865
9/12/2020 11:00:00 PM,9/12/2020 7:00:00 PM,RTO,1.635
9/12/2020 11:00:00 PM,9/12/2020 7:00:00 PM,RFC,1.427
9/12/2020 10:00:00 PM,9/12/2020 6:00:00 PM,MIDATL,52.154
9/12/2020 10:00:00 PM,9/12/2020 6:00:00 PM,SOUTH,91.681
9/12/2020 10:00:00 PM,9/12/2020 6:00:00 PM,WEST,1.571
9/12/2020 10:00:00 PM,9/12/2020 6:00:00 PM,RTO,145.406
9/12/2020 10:00:00 PM,9/12/2020 6:00:00 PM,RFC,53.725
9/12/2020 9:00:00 PM,9/12/2020 5:00:00 PM,MIDATL,214.480
9/12/2020 9:00:00 PM,9/12/2020 5:00:00 PM,SOUTH,272.914
9/12/2020 9:00:00 PM,9/12/2020 5:00:00 PM,WEST,6.202
9/12/2020 9:00:00 PM,9/12/2020 5:00:00 PM,RTO,493.596
9/12/2020 9:00:00 PM,9/12/2020 5:00:00 PM,RFC,220.682
9/12/2020 8:00:00 PM,9/12/2020 4:00:00 PM,MIDATL,384.390
9/12/2020 8:00:00 PM,9/12/2020 4:00:00 PM,SOUTH,483.873
9/12/2020 8:00:00 PM,9/12/2020 4:00:00 PM,WEST,10.660
9/12/2020 8:00:00 PM,9/12/2020 4:00:00 PM,RTO,878.923
9/12/2020 8:00:00 PM,9/12/2020 4:00:00 PM,RFC,395.050
9/12/2020 7:00:00 PM,9/12/2020 3:00:00 PM,MIDATL,509.806
9/12/2020 7:00:00 PM,9/12/2020 3:00:00 PM,SOUTH,633.788
9/12/2020 7:00:00 PM,9/12/2020 3:00:00 PM,WEST,17.113
9/12/2020 7:00:00 PM,9/12/2020 3:00:00 PM,RTO,1160.707
9/12/2020 7:00:00 PM,9/12/2020 3:00:00 PM,RFC,526.919
9/12/2020 6:00:00 PM,9/12/2020 2:00:00 PM,MIDATL,569.936
9/12/2020 6:00:00 PM,9/12/2020 2:00:00 PM,SOUTH,690.658
9/12/2020 6:00:00 PM,9/12/2020 2:00:00 PM,WEST,16.659
9/12/2020 6:00:00 PM,9/12/2020 2:00:00 PM,RTO,1277.253
9/12/2020 6:00:00 PM,9/12/2020 2:00:00 PM,RFC,586.595
9/12/2020 5:00:00 PM,9/12/2020 1:00:00 PM,MIDATL,608.641
9/12/2020 5:00:00 PM,9/12/2020 1:00:00 PM,SOUTH,762.788
9/12/2020 5:00:00 PM,9/12/2020 1:00:00 PM,WEST,15.012
9/12/2020 5:00:00 PM,9/12/2020 1:00:00 PM,RTO,1386.441
9/12/2020 5:00:00 PM,9/12/2020 1:00:00 PM,RFC,623.653
9/12/2020 4:00:00 PM,9/12/2020 12:00:00 PM,MIDATL,615.125
9/12/2020 4:00:00 PM,9/12/2020 12:00:00 PM,SOUTH,758.564
9/12/2020 4:00:00 PM,9/12/2020 12:00:00 PM,WEST,16.871
9/12/2020 4:00:00 PM,9/12/2020 12:00:00 PM,RTO,1390.560
9/12/2020 4:00:00 PM,9/12/2020 12:00:00 PM,RFC,631.996
9/12/2020 3:00:00 PM,9/12/2020 11:00:00 AM,MIDATL,626.581
9/12/2020 3:00:00 PM,9/12/2020 11:00:00 AM,SOUTH,645.259
9/12/2020 3:00:00 PM,9/12/2020 11:00:00 AM,WEST,11.338
9/12/2020 3:00:00 PM,9/12/2020 11:00:00 AM,RTO,1283.178
9/12/2020 3:00:00 PM,9/12/2020 11:00:00 AM,RFC,637.919
9/12/2020 2:00:00 PM,9/12/2020 10:00:00 AM,MIDATL,563.476
9/12/2020 2:00:00 PM,9/12/2020 10:00:00 AM,SOUTH,531.129
9/12/2020 2:00:00 PM,9/12/2020 10:00:00 AM,WEST,7.126
9/12/2020 2:00:00 PM,9/12/2020 10:00:00 AM,RTO,1101.731
9/12/2020 2:00:00 PM,9/12/2020 10:00:00 AM,RFC,570.602
9/12/2020 1:00:00 PM,9/12/2020 9:00:00 AM,MIDATL,443.029
9/12/2020 1:00:00 PM,9/12/2020 9:00:00 AM,SOUTH,289.983
9/12/2020 1:00:00 PM,9/12/2020 9:00:00 AM,WEST,4.778
9/12/2020 1:00:00 PM,9/12/2020 9:00:00 AM,RTO,737.790
9/12/2020 1:00:00 PM,9/12/2020 9:00:00 AM,RFC,447.807
9/12/2020 12:00:00 PM,9/12/2020 8:00:00 AM,MIDATL,283.170
9/12/2020 12:00:00 PM,9/12/2020 8:00:00 AM,SOUTH,142.240
9/12/2020 12:00:00 PM,9/12/2020 8:00:00 AM,WEST,5.411
9/12/2020 12:00:00 PM,9/12/2020 8:00:00 AM,RTO,430.821
9/12/2020 12:00:00 PM,9/12/2020 8:00:00 AM,RFC,288.581
9/12/2020 11:00:00 AM,9/12/2020 7:00:00 AM,MIDATL,79.402
9/12/2020 11:00:00 AM,9/12/2020 7:00:00 AM,SOUTH,40.521
9/12/2020 11:00:00 AM,9/12/2020 7:00:00 AM,WEST,0.860
9/12/2020 11:00:00 AM,9/12/2020 7:00:00 AM,RTO,120.783
9/12/2020 11:00:00 AM,9/12/2020 7:00:00 AM,RFC,80.262
9/12/2020 10:00:00 AM,9/12/2020 6:00:00 AM,MIDATL,1.921
9/12/2020 10:00:00 AM,9/12/2020 6:00:00 AM,SOUTH,-1.874
9/12/2020 10:00:00 AM,9/12/2020 6:00:00 AM,WEST,-0.208
9/12/2020 10:00:00 AM,9/12/2020 6:00:00 AM,RTO,-0.161
9/12/2020 10:00:00 AM,9/12/2020 6:00:00 AM,RFC,1.713
9/12/2020 9:00:00 AM,9/12/2020 5:00:00 AM,MIDATL,-0.158
9/12/2020 9:00:00 AM,9/12/2020 5:00:00 AM,SOUTH,-2.001
9/12/2020 9:00:00 AM,9/12/2020 5:00:00 AM,WEST,-0.211
9/12/2020 9:00:00 AM,9/12/2020 5:00:00 AM,RTO,-2.370
9/12/2020 9:00:00 AM,9/12/2020 5:00:00 AM,RFC,-0.369
9/12/2020 8:00:00 AM,9/12/2020 4:00:00 AM,MIDATL,-0.184
9/12/2020 8:00:00 AM,9/12/2020 4:00:00 AM,SOUTH,-1.992
9/12/2020 8:00:00 AM,9/12/2020 4:00:00 AM,WEST,-0.211
9/12/2020 8:00:00 AM,9/12/2020 4:00:00 AM,RTO,-2.387
9/12/2020 8:00:00 AM,9/12/2020 4:00:00 AM,RFC,-0.395
9/12/2020 7:00:00 AM,9/12/2020 3:00:00 AM,MIDATL,-0.172
9/12/2020 7:00:00 AM,9/12/2020 3:00:00 AM,SOUTH,-1.847
9/12/2020 7:00:00 AM,9/12/2020 3:00:00 AM,WEST,-0.207
9/12/2020 7:00:00 AM,9/12/2020 3:00:00 AM,RTO,-2.226
9/12/2020 7:00:00 AM,9/12/2020 3:00:00 AM,RFC,-0.379
9/12/2020 6:00:00 AM,9/12/2020 2:00:00 AM,MIDATL,-0.181
9/12/2020 6:00:00 AM,9/12/2020 2:00:00 AM,SOUTH,-1.972
9/12/2020 6:00:00 AM,9/12/2020 2:00:00 AM,WEST,-0.218
9/12/2020 6:00:00 AM,9/12/2020 2:00:00 AM,RTO,-2.371
9/12/2020 6:00:00 AM,9/12/2020 2:00:00 AM,RFC,-0.399
9/12/2020 5:00:00 AM,9/12/2020 1:00:00 AM,MIDATL,-0.163
9/12/2020 5:00:00 AM,9/12/2020 1:00:00 AM,SOUTH,-2.958
9/12/2020 5:00:00 AM,9/12/2020 1:00:00 AM,WEST,-0.214
9/12/2020 5:00:00 AM,9/12/2020 1:00:00 AM,RTO,-3.335
9/12/2020 5:00:00 AM,9/12/2020 1:00:00 AM,RFC,-0.377
9/12/2020 4:00:00 AM,9/12/2020 12:00:00 AM,MIDATL,-0.248
9/12/2020 4:00:00 AM,9/12/2020 12:00:00 AM,SOUTH,-2.018
9/12/2020 4:00:00 AM,9/12/2020 12:00:00 AM,WEST,-0.219
9/12/2020 4:00:00 AM,9/12/2020 12:00:00 AM,RTO,-2.485
9/12/2020 4:00:00 AM,9/12/2020 12:00:00 AM,RFC,-0.467
9/12/2020 3:00:00 AM,9/11/2020 11:00:00 PM,MIDATL,-0.145
9/12/2020 3:00:00 AM,9/11/2020 11:00:00 PM,SOUTH,-1.916
9/12/2020 3:00:00 AM,9/11/2020 11:00:00 PM,WEST,-0.224
9/12/2020 3:00:00 AM,9/11/2020 11:00:00 PM,RTO,-2.285
9/12/2020 3:00:00 AM,9/11/2020 11:00:00 PM,RFC,-0.369
9/12/2020 2:00:00 AM,9/11/2020 10:00:00 PM,MIDATL,-0.143
9/12/2020 2:00:00 AM,9/11/2020 10:00:00 PM,SOUTH,-1.892
9/12/2020 2:00:00 AM,9/11/2020 10:00:00 PM,WEST,-0.222
9/12/2020 2:00:00 AM,9/11/2020 10:00:00 PM,RTO,-2.257
9/12/2020 2:00:00 AM,9/11/2020 10:00:00 PM,RFC,-0.365
9/12/2020 1:00:00 AM,9/11/2020 9:00:00 PM,MIDATL,-0.150
9/12/2020 1:00:00 AM,9/11/2020 9:00:00 PM,SOUTH,-2.028
9/12/2020 1:00:00 AM,9/11/2020 9:00:00 PM,WEST,-0.238
9/12/2020 1:00:00 AM,9/11/2020 9:00:00 PM,RTO,-2.416
9/12/2020 1:00:00 AM,9/11/2020 9:00:00 PM,RFC,-0.388
9/12/2020 12:00:00 AM,9/11/2020 8:00:00 PM,MIDATL,-0.142
9/12/2020 12:00:00 AM,9/11/2020 8:00:00 PM,SOUTH,-2.136
9/12/2020 12:00:00 AM,9/11/2020 8:00:00 PM,WEST,-0.226
9/12/2020 12:00:00 AM,9/11/2020 8:00:00 PM,RTO,-2.504
9/12/2020 12:00:00 AM,9/11/2020 8:00:00 PM,RFC,-0.368
9/11/2020 11:00:00 PM,9/11/2020 7:00:00 PM,MIDATL,0.180
9/11/2020 11:00:00 PM,9/11/2020 7:00:00 PM,SOUTH,0.028
9/11/2020 11:00:00 PM,9/11/2020 7:00:00 PM,WEST,1.148
9/11/2020 11:00:00 PM,9/11/2020 7:00:00 PM,RTO,1.356
9/11/2020 11:00:00 PM,9/11/2020 7:00:00 PM,RFC,1.328
9/11/2020 10:00:00 PM,9/11/2020 6:00:00 PM,MIDATL,29.593
9/11/2020 10:00:00 PM,9/11/2020 6:00:00 PM,SOUTH,71.083
9/11/2020 10:00:00 PM,9/11/2020 6:00:00 PM,WEST,7.168
9/11/2020 10:00:00 PM,9/11/2020 6:00:00 PM,RTO,107.844
9/11/2020 10:00:00 PM,9/11/2020 6:00:00 PM,RFC,36.761
9/11/2020 9:00:00 PM,9/11/2020 5:00:00 PM,MIDATL,92.061
9/11/2020 9:00:00 PM,9/11/2020 5:00:00 PM,SOUTH,286.378
9/11/2020 9:00:00 PM,9/11/2020 5:00:00 PM,WEST,21.101
9/11/2020 9:00:00 PM,9/11/2020 5:00:00 PM,RTO,399.540
9/11/2020 9:00:00 PM,9/11/2020 5:00:00 PM,RFC,113.162
9/11/2020 8:00:00 PM,9/11/2020 4:00:00 PM,MIDATL,158.998
9/11/2020 8:00:00 PM,9/11/2020 4:00:00 PM,SOUTH,508.849
9/11/2020 8:00:00 PM,9/11/2020 4:00:00 PM,WEST,38.861
9/11/2020 8:00:00 PM,9/11/2020 4:00:00 PM,RTO,706.708
9/11/2020 8:00:00 PM,9/11/2020 4:00:00 PM,RFC,197.859
9/11/2020 7:00:00 PM,9/11/2020 3:00:00 PM,MIDATL,238.753
9/11/2020 7:00:00 PM,9/11/2020 3:00:00 PM,SOUTH,665.583
9/11/2020 7:00:00 PM,9/11/2020 3:00:00 PM,WEST,45.685
9/11/2020 7:00:00 PM,9/11/2020 3:00:00 PM,RTO,950.021
9/11/2020 7:00:00 PM,9/11/2020 3:00:00 PM,RFC,284.438
9/11/2020 6:00:00 PM,9/11/2020 2:00:00 PM,MIDATL,267.651
9/11/2020 6:00:00 PM,9/11/2020 2:00:00 PM,SOUTH,728.946
9/11/2020 6:00:00 PM,9/11/2020 2:00:00 PM,WEST,52.454
9/11/2020 6:00:00 PM,9/11/2020 2:00:00 PM,RTO,1049.051
9/11/2020 6:00:00 PM,9/11/2020 2:00:00 PM,RFC,320.105
9/11/2020 5:00:00 PM,9/11/2020 1:00:00 PM,MIDATL,244.616
9/11/2020 5:00:00 PM,9/11/2020 1:00:00 PM,SOUTH,783.690
9/11/2020 5:00:00 PM,9/11/2020 1:00:00 PM,WEST,45.448
9/11/2020 5:00:00 PM,9/11/2020 1:00:00 PM,RTO,1073.754
9/11/2020 5:00:00 PM,9/11/2020 1:00:00 PM,RFC,290.064
9/11/2020 4:00:00 PM,9/11/2020 12:00:00 PM,MIDATL,271.648
9/11/2020 4:00:00 PM,9/11/2020 12:00:00 PM,SOUTH,737.705
9/11/2020 4:00:00 PM,9/11/2020 12:00:00 PM,WEST,36.136
9/11/2020 4:00:00 PM,9/11/2020 12:00:00 PM,RTO,1045.489
9/11/2020 4:00:00 PM,9/11/2020 12:00:00 PM,RFC,307.784
9/11/2020 3:00:00 PM,9/11/2020 11:00:00 AM,MIDATL,315.037
9/11/2020 3:00:00 PM,9/11/2020 11:00:00 AM,SOUTH,663.991
9/11/2020 3:00:00 PM,9/11/2020 11:00:00 AM,WEST,27.585
9/11/2020 3:00:00 PM,9/11/2020 11:00:00 AM,RTO,1006.613
9/11/2020 3:00:00 PM,9/11/2020 11:00:00 AM,RFC,342.622
9/11/2020 2:00:00 PM,9/11/2020 10:00:00 AM,MIDATL,268.283
9/11/2020 2:00:00 PM,9/11/2020 10:00:00 AM,SOUTH,596.385
9/11/2020 2:00:00 PM,9/11/2020 10:00:00 AM,WEST,18.288
9/11/2020 2:00:00 PM,9/11/2020 10:00:00 AM,RTO,882.956
9/11/2020 2:00:00 PM,9/11/2020 10:00:00 AM,RFC,286.571
9/11/2020 1:00:00 PM,9/11/2020 9:00:00 AM,MIDATL,169.926
9/11/2020 1:00:00 PM,9/11/2020 9:00:00 AM,SOUTH,461.881
9/11/2020 1:00:00 PM,9/11/2020 9:00:00 AM,WEST,23.413
9/11/2020 1:00:00 PM,9/11/2020 9:00:00 AM,RTO,655.220
9/11/2020 1:00:00 PM,9/11/2020 9:00:00 AM,RFC,193.339
9/11/2020 12:00:00 PM,9/11/2020 8:00:00 AM,MIDATL,122.856
9/11/2020 12:00:00 PM,9/11/2020 8:00:00 AM,SOUTH,287.843
9/11/2020 12:00:00 PM,9/11/2020 8:00:00 AM,WEST,19.222
9/11/2020 12:00:00 PM,9/11/2020 8:00:00 AM,RTO,429.921
9/11/2020 12:00:00 PM,9/11/2020 8:00:00 AM,RFC,142.078
9/11/2020 11:00:00 AM,9/11/2020 7:00:00 AM,MIDATL,36.086
9/11/2020 11:00:00 AM,9/11/2020 7:00:00 AM,SOUTH,66.375
9/11/2020 11:00:00 AM,9/11/2020 7:00:00 AM,WEST,3.128
9/11/2020 11:00:00 AM,9/11/2020 7:00:00 AM,RTO,105.589
9/11/2020 11:00:00 AM,9/11/2020 7:00:00 AM,RFC,39.214
9/11/2020 10:00:00 AM,9/11/2020 6:00:00 AM,MIDATL,0.305
9/11/2020 10:00:00 AM,9/11/2020 6:00:00 AM,SOUTH,-1.702
9/11/2020 10:00:00 AM,9/11/2020 6:00:00 AM,WEST,-0.229
9/11/2020 10:00:00 AM,9/11/2020 6:00:00 AM,RTO,-1.626
9/11/2020 10:00:00 AM,9/11/2020 6:00:00 AM,RFC,0.076
9/11/2020 9:00:00 AM,9/11/2020 5:00:00 AM,MIDATL,-0.152
9/11/2020 9:00:00 AM,9/11/2020 5:00:00 AM,SOUTH,-1.911
9/11/2020 9:00:00 AM,9/11/2020 5:00:00 AM,WEST,-0.214
9/11/2020 9:00:00 AM,9/11/2020 5:00:00 AM,RTO,-2.277
9/11/2020 9:00:00 AM,9/11/2020 5:00:00 AM,RFC,-0.366
9/11/2020 8:00:00 AM,9/11/2020 4:00:00 AM,MIDATL,-0.158
9/11/2020 8:00:00 AM,9/11/2020 4:00:00 AM,SOUTH,-1.903
9/11/2020 8:00:00 AM,9/11/2020 4:00:00 AM,WEST,-0.225
9/11/2020 8:00:00 AM,9/11/2020 4:00:00 AM,RTO,-2.286
9/11/2020 8:00:00 AM,9/11/2020 4:00:00 AM,RFC,-0.383
9/11/2020 7:00:00 AM,9/11/2020 3:00:00 AM,MIDATL,-0.274
9/11/2020 7:00:00 AM,9/11/2020 3:00:00 AM,SOUTH,-2.054
9/11/2020 7:00:00 AM,9/11/2020 3:00:00 AM,WEST,-0.214
9/11/2020 7:00:00 AM,9/11/2020 3:00:00 AM,RTO,-2.542
9/11/2020 7:00:00 AM,9/11/2020 3:00:00 AM,RFC,-0.488
9/11/2020 6:00:00 AM,9/11/2020 2:00:00 AM,MIDATL,-0.140
9/11/2020 6:00:00 AM,9/11/2020 2:00:00 AM,SOUTH,-1.874
9/11/2020 6:00:00 AM,9/11/2020 2:00:00 AM,WEST,-0.225
9/11/2020 6:00:00 AM,9/11/2020 2:00:00 AM,RTO,-2.239
9/11/2020 6:00:00 AM,9/11/2020 2:00:00 AM,RFC,-0.365
9/11/2020 5:00:00 AM,9/11/2020 1:00:00 AM,MIDATL,-0.148
9/11/2020 5:00:00 AM,9/11/2020 1:00:00 AM,SOUTH,-3.022
9/11/2020 5:00:00 AM,9/11/2020 1:00:00 AM,WEST,-0.224
9/11/2020 5:00:00 AM,9/11/2020 1:00:00 AM,RTO,-3.394
9/11/2020 5:00:00 AM,9/11/2020 1:00:00 AM,RFC,-0.372
9/11/2020 4:00:00 AM,9/11/2020 12:00:00 AM,MIDATL,-0.145
9/11/2020 4:00:00 AM,9/11/2020 12:00:00 AM,SOUTH,-1.944
9/11/2020 4:00:00 AM,9/11/2020 12:00:00 AM,WEST,-0.222
9/11/2020 4:00:00 AM,9/11/2020 12:00:00 AM,RTO,-2.311
9/11/2020 4:00:00 AM,9/11/2020 12:00:00 AM,RFC,-0.367
9/11/2020 3:00:00 AM,9/10/2020 11:00:00 PM,MIDATL,-0.194
9/11/2020 3:00:00 AM,9/10/2020 11:00:00 PM,SOUTH,-1.909
9/11/2020 3:00:00 AM,9/10/2020 11:00:00 PM,WEST,-0.206
9/11/2020 3:00:00 AM,9/10/2020 11:00:00 PM,RTO,-2.309
9/11/2020 3:00:00 AM,9/10/2020 11:00:00 PM,RFC,-0.400
9/11/2020 2:00:00 AM,9/10/2020 10:00:00 PM,MIDATL,-0.178
9/11/2020 2:00:00 AM,9/10/2020 10:00:00 PM,SOUTH,-1.983
9/11/2020 2:00:00 AM,9/10/2020 10:00:00 PM,WEST,-0.204
9/11/2020 2:00:00 AM,9/10/2020 10:00:00 PM,RTO,-2.365
9/11/2020 2:00:00 AM,9/10/2020 10:00:00 PM,RFC,-0.382
9/11/2020 1:00:00 AM,9/10/2020 9:00:00 PM,MIDATL,-0.181
9/11/2020 1:00:00 AM,9/10/2020 9:00:00 PM,SOUTH,-1.981
9/11/2020 1:00:00 AM,9/10/2020 9:00:00 PM,WEST,-0.210
9/11/2020 1:00:00 AM,9/10/2020 9:00:00 PM,RTO,-2.372
9/11/2020 1:00:00 AM,9/10/2020 9:00:00 PM,RFC,-0.391
9/11/2020 12:00:00 AM,9/10/2020 8:00:00 PM,MIDATL,-0.155
9/11/2020 12:00:00 AM,9/10/2020 8:00:00 PM,SOUTH,-1.834
9/11/2020 12:00:00 AM,9/10/2020 8:00:00 PM,WEST,-0.215
9/11/2020 12:00:00 AM,9/10/2020 8:00:00 PM,RTO,-2.204
9/11/2020 12:00:00 AM,9/10/2020 8:00:00 PM,RFC,-0.370
9/10/2020 11:00:00 PM,9/10/2020 7:00:00 PM,MIDATL,0.180
9/10/2020 11:00:00 PM,9/10/2020 7:00:00 PM,SOUTH,0.940
9/10/2020 11:00:00 PM,9/10/2020 7:00:00 PM,WEST,0.033
9/10/2020 11:00:00 PM,9/10/2020 7:00:00 PM,RTO,1.153
9/10/2020 11:00:00 PM,9/10/2020 7:00:00 PM,RFC,0.213
9/10/2020 10:00:00 PM,9/10/2020 6:00:00 PM,MIDATL,21.332
9/10/2020 10:00:00 PM,9/10/2020 6:00:00 PM,SOUTH,98.683
9/10/2020 10:00:00 PM,9/10/2020 6:00:00 PM,WEST,5.499
9/10/2020 10:00:00 PM,9/10/2020 6:00:00 PM,RTO,125.514
9/10/2020 10:00:00 PM,9/10/2020 6:00:00 PM,RFC,26.831
9/10/2020 9:00:00 PM,9/10/2020 5:00:00 PM,MIDATL,77.990
9/10/2020 9:00:00 PM,9/10/2020 5:00:00 PM,SOUTH,216.718
9/10/2020 9:00:00 PM,9/10/2020 5:00:00 PM,WEST,12.305
9/10/2020 9:00:00 PM,9/10/2020 5:00:00 PM,RTO,307.013
9/10/2020 9:00:00 PM,9/10/2020 5:00:00 PM,RFC,90.295
9/10/2020 8:00:00 PM,9/10/2020 4:00:00 PM,MIDATL,155.344
9/10/2020 8:00:00 PM,9/10/2020 4:00:00 PM,SOUTH,380.422
9/10/2020 8:00:00 PM,9/10/2020 4:00:00 PM,WEST,24.493
9/10/2020 8:00:00 PM,9/10/2020 4:00:00 PM,RTO,560.259
9/10/2020 8:00:00 PM,9/10/2020 4:00:00 PM,RFC,179.837
9/10/2020 7:00:00 PM,9/10/2020 3:00:00 PM,MIDATL,219.555
9/10/2020 7:00:00 PM,9/10/2020 3:00:00 PM,SOUTH,487.862
9/10/2020 7:00:00 PM,9/10/2020 3:00:00 PM,WEST,25.960
9/10/2020 7:00:00 PM,9/10/2020 3:00:00 PM,RTO,733.377
9/10/2020 7:00:00 PM,9/10/2020 3:00:00 PM,RFC,245.515
9/10/2020 6:00:00 PM,9/10/2020 2:00:00 PM,MIDATL,287.764
9/10/2020 6:00:00 PM,9/10/2020 2:00:00 PM,SOUTH,453.467
9/10/2020 6:00:00 PM,9/10/2020 2:00:00 PM,WEST,31.050
9/10/2020 6:00:00 PM,9/10/2020 2:00:00 PM,RTO,772.281
9/10/2020 6:00:00 PM,9/10/2020 2:00:00 PM,RFC,318.814
9/10/2020 5:00:00 PM,9/10/2020 1:00:00 PM,MIDATL,343.294
9/10/2020 5:00:00 PM,9/10/2020 1:00:00 PM,SOUTH,528.469
9/10/2020 5:00:00 PM,9/10/2020 1:00:00 PM,WEST,33.864
9/10/2020 5:00:00 PM,9/10/2020 1:00:00 PM,RTO,905.627
9/10/2020 5:00:00 PM,9/10/2020 1:00:00 PM,RFC,377.158
9/10/2020 4:00:00 PM,9/10/2020 12:00:00 PM,MIDATL,340.231
9/10/2020 4:00:00 PM,9/10/2020 12:00:00 PM,SOUTH,482.238
9/10/2020 4:00:00 PM,9/10/2020 12:00:00 PM,WEST,37.110
9/10/2020 4:00:00 PM,9/10/2020 12:00:00 PM,RTO,859.579
9/10/2020 4:00:00 PM,9/10/2020 12:00:00 PM,RFC,377.341
9/10/2020 3:00:00 PM,9/10/2020 11:00:00 AM,MIDATL,262.762
9/10/2020 3:00:00 PM,9/10/2020 11:00:00 AM,SOUTH,373.760
9/10/2020 3:00:00 PM,9/10/2020 11:00:00 AM,WEST,21.981
9/10/2020 3:00:00 PM,9/10/2020 11:00:00 AM,RTO,658.503
9/10/2020 3:00:00 PM,9/10/2020 11:00:00 AM,RFC,284.743
9/10/2020 2:00:00 PM,9/10/2020 10:00:00 AM,MIDATL,199.652
9/10/2020 2:00:00 PM,9/10/2020 10:00:00 AM,SOUTH,302.630
9/10/2020 2:00:00 PM,9/10/2020 10:00:00 AM,WEST,21.159
9/10/2020 2:00:00 PM,9/10/2020 10:00:00 AM,RTO,523.441
9/10/2020 2:00:00 PM,9/10/2020 10:00:00 AM,RFC,220.811
9/10/2020 1:00:00 PM,9/10/2020 9:00:00 AM,MIDATL,141.670
9/10/2020 1:00:00 PM,9/10/2020 9:00:00 AM,SOUTH,171.922
9/10/2020 1:00:00 PM,9/10/2020 9:00:00 AM,WEST,8.078
9/10/2020 1:00:00 PM,9/10/2020 9:00:00 AM,RTO,321.670
